course_id,course_name,section_id,session,days/times,dates,instructor,status
MAUY4474226980,MA-UY 4474 - Chaos and Dynamical Systems,Section: A-LEC (17222),Session: Regular Academic Session,Days/Times: MoWe 11:00am - 12:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Olivier Ml Pauluis,Status: Open
MAUY4474226980,MA-UY 4474 - Chaos and Dynamical Systems,Section: ARC-RCT (17223),Session: Regular Academic Session,Days/Times: Fr 12:30pm - 1:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MAUY4634226981,MA-UY 4634 - Vector Analysis,Section: A-LEC (17220),Session: Regular Academic Session,Days/Times: MoWe 2:00pm - 3:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Chenlin Gu,Status: Open
MAUY4634226981,MA-UY 4634 - Vector Analysis,Section: ARC-RCT (17221),Session: Regular Academic Session,Days/Times: Fr 2:00pm - 3:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Alexander John Payne,Status: Open
MAUY4644232016,MA-UY 4644 - HONORS ANALYSIS I,Section: A-LEC (23766),Session: Regular Academic Session,Days/Times: MoWe 9:30am - 10:45am,Dates: 01/27/2020 - 05/11/2020,Instructor: Antonio De Rosa,Status: Open
MAUY4644232016,MA-UY 4644 - HONORS ANALYSIS I,Section: ARC-RCT (23767),Session: Regular Academic Session,Days/Times: Fr 9:30am - 10:45am,Dates: 01/27/2020 - 05/11/2020,Instructor: Gavin Scot Stewart,Status: Open
MAUY4654232017,MA-UY 4654 - HONORS ANALYSIS II,Section: A-LEC (19913),Session: Regular Academic Session,Days/Times: MoWe 2:00pm - 3:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Gerard A Ben Arous,Status: Open
MAUY4654232017,MA-UY 4654 - HONORS ANALYSIS II,Section: ARC-RCT (19914),Session: Regular Academic Session,Days/Times: Fr 3:30pm - 4:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Tristan Jean-Bernard Leger,Status: Open
MAUY4674226971,MA-UY 4674 - Differential Geometry,Section: A-LEC (17224),Session: Regular Academic Session,Days/Times: MoWe 2:00pm - 3:15pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Deane Yang,Status: Open
MAUY4674226971,MA-UY 4674 - Differential Geometry,Section: ARC-RCT (17225),Session: Regular Academic Session,Days/Times: Mo 8:00am - 9:15am,Dates: 01/27/2020 - 05/11/2020,Instructor: Kai Shao,Status: Open
MAUY4993073602,MA-UY 4993 - Thesis for Bachelor of Science Degree,Section: A-RSC (16667),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY1012072951,ME-UY 1012 - Introduction to Mechanical Engineering,Section: A-LEC (16710),Session: Regular Academic Session,Days/Times: Tu 2:00pm - 3:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY1012072951,ME-UY 1012 - Introduction to Mechanical Engineering,Section: B-LEC (16711),Session: Regular Academic Session,Days/Times: Th 2:00pm - 3:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY2112072952,ME-UY 2112 - COMPUTER AIDED DESIGN,Section: BLAB-LAB (16804),Session: Regular Academic Session,Days/Times: Mo 10:30am - 11:50am,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY2211072953,ME-UY 2211 - Statics Laboratory,Section: A-LAB (16714),Session: Regular Academic Session,Days/Times: Tu 2:30pm - 5:30pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY2211072953,ME-UY 2211 - Statics Laboratory,Section: B-LAB (16837),Session: Regular Academic Session,Days/Times: Th 2:30pm - 5:30pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY2213072954,ME-UY 2213 - Statics,Section: A-LEC (16715),Session: Regular Academic Session,Days/Times: TuTh 9:30am - 10:50am,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY2213072954,ME-UY 2213 - Statics,Section: INET-LEC (16838),Session: Regular Academic Session,Days/Times: MoWe 12:30pm - 1:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY2811072975,ME-UY 2811 - Materials Science Laboratory,Section: A1LB-LAB (16737),Session: Regular Academic Session,Days/Times: Mo 9:30am - 12:30pm Mo 9:30am - 12:30pm Mo 9:30am - 12:30pm Mo 9:30am - 12:30pm Mo 9:30am - 12:30pm Mo 9:30am - 12:30pm Mo 9:30am - 12:30pm,Dates: 01/27/2020 - 01/27/2020 02/03/2020 - 02/03/2020 02/24/2020 - 02/24/2020 03/09/2020 - 03/09/2020 03/30/2020 - 03/30/2020 04/13/2020 - 04/13/2020 04/27/2020 - 04/27/2020,Instructor: Staff,Status: Open
MEUY2813072976,ME-UY 2813 - Introduction to Materials Science,Section: A-LEC (16738),Session: Regular Academic Session,Days/Times: TuTh 11:00am - 12:20pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3223072958,ME-UY 3223 - Dynamics,Section: A-LEC (16718),Session: Regular Academic Session,Days/Times: TuTh 12:30pm - 1:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3233072959,ME-UY 3233 - Machine Design,Section: A-LEC (16719),Session: Regular Academic Session,Days/Times: TuTh 11:00am - 12:20pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3233072959,ME-UY 3233 - Machine Design,Section: B-LEC (16839),Session: Regular Academic Session,Days/Times: MoWe 6:30pm - 7:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3311072960,ME-UY 3311 - Fluid Mechanics Laboratory,Section: A-LAB (16720),Session: Regular Academic Session,Days/Times: Fr 2:00pm - 4:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3313072961,ME-UY 3313 - Fluid Mechanics,Section: B-LEC (16841),Session: Regular Academic Session,Days/Times: MoWe 11:00am - 12:20pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3333073850,ME-UY 3333 - THERMODYNAMICS,Section: INET-LEC (16800),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3411072962,ME-UY 3411 - Automatic Control Laboratory,Section: A-LAB (16722),Session: Regular Academic Session,Days/Times: Mo 3:00pm - 5:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3411072962,ME-UY 3411 - Automatic Control Laboratory,Section: B-LAB (16842),Session: Regular Academic Session,Days/Times: We 3:00pm - 5:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3413072963,ME-UY 3413 - Automatic Control,Section: A-LEC (16723),Session: Regular Academic Session,Days/Times: MoWe 9:00am - 10:20am,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3413072963,ME-UY 3413 - Automatic Control,Section: B-LEC (16843),Session: Regular Academic Session,Days/Times: TuTh 12:30pm - 1:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3511072964,ME-UY 3511 - Measurement Systems Laboratory,Section: A-LAB (16724),Session: Regular Academic Session,Days/Times: Fr 11:00am - 1:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY3513072965,ME-UY 3513 - Measurement Systems,Section: A-LEC (16725),Session: Regular Academic Session,Days/Times: TuTh 6:00pm - 7:20pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4113073521,ME-UY 4113 - Senior Design II,Section: B-PRO (16726),Session: Regular Academic Session,Days/Times: TuTh 9:00am - 10:20am,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4214072969,ME-UY 4214 - Finite Element Modeling, Design and Analysis,Section: ALAB-LAB (16890),Session: Regular Academic Session,Days/Times: Tu 4:00pm - 5:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4214072969,ME-UY 4214 - Finite Element Modeling, Design and Analysis,Section: ALEC-LEC (16889),Session: Regular Academic Session,Days/Times: Th 4:00pm - 5:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4223072970,ME-UY 4223 - VIBRATIONS,Section: A-LEC (17468),Session: Regular Academic Session,Days/Times: TuTh 12:30pm - 1:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4373073776,ME-UY 4373 - INTRO TO NUCLEAR ENGINEERING,Section: A-LEC (16727),Session: Regular Academic Session,Days/Times: Fr 2:00pm - 4:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4643227230,ME-UY 4643 - Biofluid Mechanics,Section: A-LEC (17447),Session: Regular Academic Session,Days/Times: MoWe 4:30pm - 5:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4653227231,ME-UY 4653 - Introduction to BioMEMS and Microfluidics,Section: A-LEC (17448),Session: Regular Academic Session,Days/Times: TuTh 11:00am - 12:20pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4853072977,ME-UY 4853 - Manufacturing Engineering and Processes,Section: I-LEC (17074),Session: Regular Academic Session,Days/Times: Mo 6:00pm - 8:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4983073645,ME-UY 4983 - SPECIAL TOPICS IN MECH ENGR,Section: A-LEC (16844),Topic: INTERSECTIONS OF EG, LAW & BUS,Session: Regular Academic Session,Days/Times: Mo 3:00pm - 5:50pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff
MEUY4993073510,ME-UY 4993 - B.S. THESIS IN MECHANICAL ENGINEERING,Section: BK01-RSC (16772),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
MEUY4993073510,ME-UY 4993 - B.S. THESIS IN MECHANICAL ENGINEERING,Section: BK02-RSC (17029),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: A2LC-LEC (16835),Session: Regular Academic Session,Days/Times: MoWe 10:30am - 11:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Salvatore J DiBartolo,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: A2RC-RCT (16836),Session: Regular Academic Session,Days/Times: Fr 12:00pm - 12:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Alexander Raspopin,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: A3LC-LEC (19116),Session: Regular Academic Session,Days/Times: MoWe 10:30am - 11:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Salvatore J DiBartolo,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: A3RC-RCT (19117),Session: Regular Academic Session,Days/Times: Fr 12:00pm - 12:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Robert Thomas Duffin,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: B2LC-LEC (16779),Session: Regular Academic Session,Days/Times: TuTh 2:00pm - 3:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Vladimir Ostrovsky,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: B2RC-RCT (16780),Session: Regular Academic Session,Days/Times: Fr 3:00pm - 3:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Eugene S Mananga,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: B3LC-LEC (16781),Session: Regular Academic Session,Days/Times: TuTh 2:00pm - 3:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Vladimir Ostrovsky,Status: Open
PHUY2023073782,PH-UY 2023 - ELECTRICITY, MAGNETISM, & FLUIDS,Section: B3RC-RCT (16782),Session: Regular Academic Session,Days/Times: Fr 3:00pm - 3:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Saumitra Chowdhury,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: A1LC-LEC (16783),Session: Regular Academic Session,Days/Times: MoWe 10:30am - 11:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Vikram Duvvuri,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: A1RC-RCT (16784),Session: Regular Academic Session,Days/Times: Fr 1:00pm - 1:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Siyka Shopova,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: A2LC-LEC (16785),Session: Regular Academic Session,Days/Times: MoWe 10:30am - 11:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Vikram Duvvuri,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: A2RC-RCT (16786),Session: Regular Academic Session,Days/Times: Fr 1:00pm - 1:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Eugene S Mananga,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: A3LC-LEC (16959),Session: Regular Academic Session,Days/Times: MoWe 10:30am - 11:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Vikram Duvvuri,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: A3RC-RCT (16960),Session: Regular Academic Session,Days/Times: Fr 1:00pm - 1:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Robert Thomas Duffin,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: B2LC-LEC (16789),Session: Regular Academic Session,Days/Times: MoWe 3:00pm - 4:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Vladimir Ostrovsky,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: B2RC-RCT (16790),Session: Regular Academic Session,Days/Times: Fr 4:00pm - 4:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Siyka Shopova,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: B3LC-LEC (19118),Session: Regular Academic Session,Days/Times: MoWe 3:00pm - 4:25pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Vladimir Ostrovsky,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: B3RC-RCT (19119),Session: Regular Academic Session,Days/Times: Fr 4:00pm - 4:55pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Saumitra Chowdhury,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: C1LC-LEC (16791),Session: Regular Academic Session,Days/Times: TuTh 9:30am - 10:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: David Mugglin,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: C1RC-RCT (16792),Session: Regular Academic Session,Days/Times: Fr 10:00am - 10:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Siyka Shopova,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: C2LC-LEC (16793),Session: Regular Academic Session,Days/Times: TuTh 9:30am - 10:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: David Mugglin,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: C2RC-RCT (16794),Session: Regular Academic Session,Days/Times: Fr 10:00am - 10:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Peter Fried,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: C3LC-LEC (16795),Session: Regular Academic Session,Days/Times: TuTh 9:30am - 10:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: David Mugglin,Status: Open
PHUY2033073860,PH-UY 2033 - WAVES, OPTICS, & THERMODYNAMICS,Section: C3RC-RCT (16796),Session: Regular Academic Session,Days/Times: Fr 10:00am - 10:55am,Dates: 01/27/2020 - 05/11/2020,Instructor: Akhil Lal,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: A1-LAB (16956),Session: Regular Academic Session,Days/Times: Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm,Dates: 01/28/2020 - 01/28/2020 02/04/2020 - 02/04/2020 02/18/2020 - 02/18/2020 03/03/2020 - 03/03/2020 03/24/2020 - 03/24/2020 04/07/2020 - 04/07/2020 04/21/2020 - 04/21/2020,Instructor: IN JANG,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: A2-LAB (17188),Session: Regular Academic Session,Days/Times: Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm,Dates: 01/28/2020 - 01/28/2020 02/11/2020 - 02/11/2020 02/25/2020 - 02/25/2020 03/10/2020 - 03/10/2020 03/31/2020 - 03/31/2020 04/14/2020 - 04/14/2020 04/28/2020 - 04/28/2020,Instructor: IN JANG,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: B1-LAB (16957),Session: Regular Academic Session,Days/Times: We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm,Dates: 01/29/2020 - 01/29/2020 02/05/2020 - 02/05/2020 02/19/2020 - 02/19/2020 03/04/2020 - 03/04/2020 03/25/2020 - 03/25/2020 04/08/2020 - 04/08/2020 04/22/2020 - 04/22/2020,Instructor: Siyka Shopova,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: D1-LAB (16958),Session: Regular Academic Session,Days/Times: Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am,Dates: 01/31/2020 - 01/31/2020 02/07/2020 - 02/07/2020 02/21/2020 - 02/21/2020 03/06/2020 - 03/06/2020 03/27/2020 - 03/27/2020 04/10/2020 - 04/10/2020 04/24/2020 - 04/24/2020,Instructor: Saumitra Chowdhury,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: D2-LAB (17193),Session: Regular Academic Session,Days/Times: Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am Fr 9:00am - 11:50am,Dates: 01/31/2020 - 01/31/2020 02/14/2020 - 02/14/2020 02/28/2020 - 02/28/2020 03/13/2020 - 03/13/2020 04/03/2020 - 04/03/2020 04/17/2020 - 04/17/2020 05/01/2020 - 05/01/2020,Instructor: Saumitra Chowdhury,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: E1-LAB (24643),Session: Regular Academic Session,Days/Times: Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm,Dates: 01/31/2020 - 01/31/2020 02/07/2020 - 02/07/2020 02/21/2020 - 02/21/2020 03/06/2020 - 03/06/2020 03/27/2020 - 03/27/2020 04/10/2020 - 04/10/2020 04/24/2020 - 04/24/2020,Instructor: ISLAM HOXHA,Status: Open
PHUY2121073783,PH-UY 2121 - General Physics Laboratory I,Section: E2-LAB (24644),Session: Regular Academic Session,Days/Times: Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm Fr 2:00pm - 4:50pm,Dates: 01/31/2020 - 01/31/2020 02/14/2020 - 02/14/2020 02/28/2020 - 02/28/2020 03/13/2020 - 03/13/2020 04/03/2020 - 04/03/2020 04/17/2020 - 04/17/2020 05/01/2020 - 05/01/2020,Instructor: ISLAM HOXHA,Status: Open
PHUY2131073997,PH-UY 2131 - General Physics Laboratory II,Section: A1-LAB (19191),Session: Regular Academic Session,Days/Times: Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm Tu 9:30am - 12:20pm,Dates: 01/28/2020 - 01/28/2020 02/04/2020 - 02/04/2020 02/18/2020 - 02/18/2020 03/03/2020 - 03/03/2020 03/24/2020 - 03/24/2020 04/07/2020 - 04/07/2020 04/21/2020 - 04/21/2020,Instructor: Olga Dulub,Status: Open
PHUY2131073997,PH-UY 2131 - General Physics Laboratory II,Section: B1-LAB (16961),Session: Regular Academic Session,Days/Times: Tu 2:00pm - 4:50pm Tu 2:00pm - 4:50pm Tu 2:00pm - 4:50pm Tu 2:00pm - 4:50pm Tu 2:00pm - 4:50pm Tu 2:00pm - 4:50pm Tu 2:00pm - 4:50pm,Dates: 01/28/2020 - 01/28/2020 02/04/2020 - 02/04/2020 02/18/2020 - 02/18/2020 03/03/2020 - 03/03/2020 03/24/2020 - 03/24/2020 04/07/2020 - 04/07/2020 04/21/2020 - 04/21/2020,Instructor: Alexander Raspopin,Status: Open
PHUY2131073997,PH-UY 2131 - General Physics Laboratory II,Section: C1-LAB (16962),Session: Regular Academic Session,Days/Times: Tu 6:00pm - 8:50pm Tu 6:00pm - 8:50pm Tu 6:00pm - 8:50pm Tu 6:00pm - 8:50pm Tu 6:00pm - 8:50pm Tu 6:00pm - 8:50pm Tu 6:00pm - 8:50pm,Dates: 01/28/2020 - 01/28/2020 02/04/2020 - 02/04/2020 02/18/2020 - 02/18/2020 03/03/2020 - 03/03/2020 03/24/2020 - 03/24/2020 04/07/2020 - 04/07/2020 04/21/2020 - 04/21/2020,Instructor: Alexander Raspopin,Status: Open
PHUY2131073997,PH-UY 2131 - General Physics Laboratory II,Section: D1-LAB (16963),Session: Regular Academic Session,Days/Times: We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm We 6:00pm - 8:50pm,Dates: 01/29/2020 - 01/29/2020 02/05/2020 - 02/05/2020 02/19/2020 - 02/19/2020 03/04/2020 - 03/04/2020 03/25/2020 - 03/25/2020 04/08/2020 - 04/08/2020 04/22/2020 - 04/22/2020,Instructor: Naresh M Shakya,Status: Open
PHUY2131073997,PH-UY 2131 - General Physics Laboratory II,Section: E1-LAB (16964),Session: Regular Academic Session,Days/Times: Th 10:30am - 1:20pm Th 10:30am - 1:20pm Th 10:30am - 1:20pm Th 10:30am - 1:20pm Th 10:30am - 1:20pm Th 10:30am - 1:20pm Th 10:30am - 1:20pm,Dates: 01/30/2020 - 01/30/2020 02/06/2020 - 02/06/2020 02/20/2020 - 02/20/2020 03/05/2020 - 03/05/2020 03/26/2020 - 03/26/2020 04/09/2020 - 04/09/2020 04/23/2020 - 04/23/2020,Instructor: Olga Dulub,Status: Open
